"2","4","27","451.3","73.8"
"2","4","28","963.6","157.7"
"2","4","29","166.3","27.2"
"2","4","30","581.2","95.1"
"2","4","31","25.7","4.2"
"2","4","32","60.4","9.9"
"2","4","33","249","40.7"
"2","4","34","127.2","20.8"
"2","4","35","106.4","17.4"
"2","4","36","117.4","19.2"
"2","4","37","74","12.1"
"2","4","38","130.3","21.3"
"2","4","39","15.5","2.5"
"2","4","40","6.8","1.1"
"2","4","41","50","8.2"
"2","4","42","7.1","1.2"
"2","4","43","13.9","2.3"
"2","4","44","381.9","62.5"
"2","4","45","235","38.5"
"2","4","46","327.6","53.6"
"2","4","47","18.7","3.1"
"2","4","48","76","12.4"
"2","4","49","0","0"
"3","1","1","9.1","1.5"
"3","1","2","90.2","14.8"
"3","1","3","78.2","12.8"
"3","1","4","877.7","143.6"
"3","1","5","5.5","0.9"
"3","1","6","1271","208"
"3","1","7","35.2","5.8"
"3","1","8","83.5","13.7"
"3","1","9","345.7","85.5"
"3","1","10","3.7","0.6"
"3","1","11","18.1","3"
"3","1","12","385.8","63.1"
"3","1","13","897.1","146.8"
"3","1","14","1301.3","212.9"
"3","1","15","49","8"
"3","1","16","11.1","1.8"
"3","1","17","164.7","27"
"3","1","18","389.4","63.7"
"3","1","19","725","118.6"
"3","1","20","18.9","8.5"
"3","1","21","14.1","6.4"
"3","1","22","0","0"
"3","2","1","14.1","6.4"
"3","2","2","18.9","8.5"
"3","2","3","280.6","45.9"
"3","2","4","279.4","45.7"
"3","2","5","599.2","98"
"3","2","6","111.5","18.2"
"3","2","7","175.4","28.7"
"3","2","8","16.5","4.9"
"3","2","9","139.8","22.9"
"3","2","10","40.1","10.3"
"3","2","11","150.2","27"
"3","2","12","32.1","5.8"
"3","2","13","20.5","3.3"
"3","2","14","1059.6","173.4"
"3","2","15","275.6","47.2"
"3","2","16","4.4","0.9"
"3","2","17","78.2","35.2"
"3","2","18","0","0"
"3","3","1","78.2","35.2"
"3","3","2","4.4","0.9"
"3","3","3","11.3","1.8"
"3","3","4","189.5","31"
"3","3","5","12.7","2.1"
"3","3","6","757.4","123.9"
"3","3","7","30.5","5"
"3","3","8","1080.2","176.8"
"3","3","9","172.5","28.2"
"3","3","10","521.7","85.4"
"3","3","11","823.3","134.7"
"3","3","12","9.7","1.6"
"3","3","13","166.2","27.2"
"3","3","14","686.2","112.3"
"3","3","15","254.5","41.6"
"3","3","16","8.4","1.4"
"3","3","17","119.4","19.5"
"3","3","18","901.2","147.5"
"3","3","19","669.3","109.5"
"3","3","20","127.3","20.8"
"3","3","21","11.7","5.2"
"3","3","22","21.1","3.4"
"3","3","23","13.3","2.2"
"3","3","24","170.5","27.9"
"3","3","25","92.9","15.2"
"3","3","26","44.7","7.3"
"3","3","27","0","0"
"3","4","1","39.8","6.5"
"3","4","2","97.2","15.9"
"3","4","3","346.7","56.7"
"3","4","4","36.2","5.9"
"3","4","5","46.3","7.6"
"3","4","6","217.3","35.6"
"3","4","7","245.4","40.1"
"3","4","8","260.4","42.6"
"3","4","9","140.4","23"
"3","4","10","158.9","26"
"3","4","11","9.4","1.5"
"3","4","12","292.5","47.9"
"3","4","13","1207.9","197.7"
"3","4","14","93.3","15.3"
"3","4","15","425.7","69.7"
"3","4","16","89.8","14.7"
"3","4","17","363.7","59.5"
"3","4","18","514.9","84.3"
"3","4","19","506.7","82.9"
"3","4","20","67.1","11"
"3","4","21","18.4","3"
"3","4","22","392.8","64.3"
"3","4","23","177","29"
"3","4","24","451.3","73.8"
"3","4","25","963.6","157.7"
"3","4","26","166.3","27.2"
"3","4","27","581.2","95.1"
"3","4","28","40.9","6.7"
"3","4","29","8.3","1.4"
"3","4","30","433.5","70.9"
"3","4","31","13.3","2.2"
"3","4","32","24.9","4.1"
"3","4","33","33.2","5.4"
"3","4","34","322.2","52.7"
"3","4","35","284.6","46.6"
"3","4","36","19.2","3.1"
"3","4","37","507.9","83.1"
"3","4","38","185.2","30.3"
"3","4","39","6.7","1.1"
"3","4","40","488","79.9"
"3","4","41","7","1.1"
"3","4","42","15.9","2.6"
"3","4","43","45.4","7.4"
"3","4","44","169.5","27.7"
"3","4","45","277.4","45.4"
"3","4","46","65.4","10.7"
"3","4","47","67.7","11.1"
"3","4","48","7.9","1.8"
"3","4","49","0","0"
"4","1","1","9.4","4.2"
"4","1","2","5.8","2.6"
"4","1","3","195.1","31.9"
"4","1","4","301.6","49.4"
"4","1","5","39.4","6.4"
"4","1","6","70.7","11.6"
"4","1","7","264.1","43.2"
"4","1","8","299.7","49"
"4","1","9","17.2","3.5"
"4","1","10","25.2","4.1"
"4","1","11","1241","203.1"
"4","1","12","319.7","52.3"
"4","1","13","83.2","13.6"
"4","1","14","145.1","23.7"
"4","1","15","17.2","2.8"
"4","1","16","68.9","11.3"
"4","1","17","15.3","2.5"
"4","1","18","103.8","17"
"4","1","19","157.4","25.8"
"4","1","20","78.8","12.9"
"4","1","21","145.8","25.6"
"4","1","22","70","11.5"
"4","1","23","87.6","14.3"
"4","1","24","46.6","7.6"
"4","1","25","351","57.4"
"4","1","26","5.7","0.9"
"4","1","27","113.5","18.6"
"4","1","28","129.8","21.2"
"4","1","29","60.4","9.9"
"4","1","30","25.7","4.2"
"4","1","31","80.5","13.2"
"4","1","32","258.2","42.3"
"4","1","33","1823.6","298.4"
"4","1","34","569.8","93.2"
"4","1","35","18.4","3"
"4","1","36","67.1","11"
"4","1","37","506.7","82.9"
"4","1","38","514.9","84.3"
"4","1","39","158.6","26"
"4","1","40","98.4","16.1"
"4","1","41","9.4","1.5"
"4","1","42","6.3","2.9"
"4","1","43","18.5","8.3"
"4","1","44","0","0"
"4","2","1","18.5","8.3"
"4","2","2","6.3","2.9"
"4","2","3","9.4","1.5"
"4","2","4","98.4","16.1"
"4","2","5","536.8","87.8"
"4","2","6","434.1","71"
"4","2","7","162.9","27.3"
"4","2","8","219.1","35.8"
"4","2","9","5.1","0.8"
"4","2","10","585.9","95.9"
"4","2","11","518.1","84.8"
"4","2","12","142","23.2"
"4","2","13","137","22.4"
"4","2","14","21.7","3.6"
"4","2","15","666.6","109.1"
"4","2","16","68.9","11.3"
"4","2","17","948.6","155.2"
"4","2","18","65.9","14.8"
"4","2","19","0","0"
"4","3","1","65.9","14.8"
"4","3","2","198.4","32.5"
"4","3","3","26.9","4.4"
"4","3","4","1060.8","173.6"
"4","3","5","58.1","9.5"
"4","3","6","277.3","45.4"
"4","3","7","345.1","56.5"
"4","3","8","457.5","74.9"
"4","3","9","199.5","32.6"
"4","3","10","274.6","44.9"
"4","3","11","749.8","122.7"
"4","3","12","67","11"
"4","3","13","15.2","2.5"
"4","3","14","134.6","22"
"4","3","15","55.3","14.2"
"4","3","16","332.3","85.5"
"4","3","17","117.7","19.3"
"4","3","18","29.2","4.8"
"4","3","19","444.5","72.7"
"4","3","20","134.2","22"
"4","3","21","218.5","35.8"
"4","3","22","9.1","1.5"
"4","3","23","9.3","4.2"
"4","3","24","230","37.6"
"4","3","25","14.5","3.7"
"4","3","26","163.7","42.1"
"4","3","27","49","8"
"4","3","28","388.7","63.6"
"4","3","29","301.6","49.4"
"4","3","30","39.4","6.4"
"4","3","31","70.7","11.6"
"4","3","32","264.1","43.2"
"4","3","33","299.7","49"
"4","3","34","17.2","3.5"
"4","3","35","25.2","4.1"
"4","3","36","302.6","49.5"
"4","3","37","68.1","11.1"
"4","3","38","510.3","83.5"
"4","3","39","7.6","1.2"
"4","3","40","35.7","16.1"
"4","3","41","0","0"
"4","4","1","35.7","16.1"
"4","4","2","7.6","1.2"
"4","4","3","217.1","35.5"
"4","4","4","76.3","12.5"
"4","4","5","110.1","18"
"4","4","6","59.5","9.7"
"4","4","7","0","0"
"5","1","1","100.6","16.5"
"5","1","2","40.5","6.6"
"5","1","3","23.8","3.9"
"5","1","4","199.1","32.6"
"5","1","5","40.9","6.7"
"5","1","6","47.5","7.8"
"5","1","7","363.7","59.5"
"5","1","8","514.9","84.3"
"5","1","9","506.7","82.9"
"5","1","10","67.1","11"
"5","1","11","18.4","3"
"5","1","12","392.8","64.3"
"5","1","13","619.8","101.4"
"5","1","14","218.3","35.7"
"5","1","15","19.2","3.1"
"5","1","16","4.9","0.8"
"5","1","17","295.7","48.4"
"5","1","18","85.9","14"
"5","1","19","42.5","8.5"
"5","1","20","154.9","25.3"
"5","1","21","21.1","5.4"
"5","1","22","0","0"
"5","2","1","21.1","5.4"
"5","2","2","154.9","25.3"
"5","2","3","42.5","8.5"
"5","2","4","85.9","14"
"5","2","5","296.8","48.6"
"5","2","6","10.6","1.7"
"5","2","7","19.2","3.1"
"5","2","8","79.8","13"
"5","2","9","138.5","22.7"
"5","2","10","1012.7","165.7"
"5","2","11","18.4","3"
"5","2","12","67.1","11"
"5","2","13","506.7","82.9"
"5","2","14","698.8","114.3"
"5","2","15","942.4","154.2"
"5","2","16","161.3","26.4"
"5","2","17","2498.1","408.8"
"5","2","18","803.8","131.5"
"5","2","19","0","0"
"5","3","1","778.6","127.4"
"5","3","2","15.9","2.6"
"5","3","3","2286.9","374.2"
"5","3","4","176.7","28.9"
"5","3","5","155.8","25.5"
"5","3","6","929.8","152.1"
"5","3","7","12.5","2.1"
"5","3","8","698.8","114.3"
"5","3","9","506.7","82.9"
"5","3","10","67.1","11"
"5","3","11","18.4","3"
"5","3","12","392.8","64.3"
"5","3","13","177","29"
"5","3","14","451.3","73.8"
"5","3","15","963.6","157.7"
"5","3","16","166.3","27.2"
"5","3","17","581.2","95.1"
"5","3","18","40.9","6.7"
"5","3","19","8.3","1.4"
"5","3","20","433.5","70.9"
"5","3","21","13.3","2.2"
"5","3","22","24.9","4.1"
"5","3","23","33.2","5.4"
"5","3","24","322.2","52.7"
"5","3","25","284.6","46.6"
"5","3","26","19.2","3.1"
"5","3","27","370.8","60.7"
"5","3","28","571.4","93.5"
"5","3","29","260.3","44.5"
"5","3","30","157.1","25.7"
"5","3","31","96","15.7"
"5","3","32","46.6","7.6"
"5","3","33","245.6","40.2"
"5","3","34","46.3","7.6"
"5","3","35","101.4","16.6"
"5","3","36","38.4","6.3"
"5","3","37","5.5","0.9"
"5","3","38","199.8","32.7"
"5","3","39","5.1","0.8"
"5","3","40","176","28.8"
"5","3","41","0","0"
"5","4","1","13.1","2.1"
"5","4","2","14","3.1"
"5","4","3","384.5","62.9"
"5","4","4","38.4","6.3"
"5","4","5","53.9","8.8"
"5","4","6","93.7","15.3"
"5","4","7","9.6","1.6"
"5","4","8","640.7","104.8"
"5","4","9","68.1","11.1"
"5","4","10","364.4","59.6"
"5","4","11","10.5","2.7"
"5","4","12","181","29.6"
"5","4","13","247.1","40.4"
"5","4","14","28.4","12.8"
"5","4","15","29.2","13.2"
"5","4","16","66.3","29.8"
"5","4","17","0","0"
